,pid,ASIN,product_name,review,rating,img_link,skin_type,img_files,product_link,product_img
644,644,B00AE46MLS,Dramatically Different Moisturizing Gel - Combination Oily To Oily Skin Clinique 6.7 oz Moisturizer For Unisex,No original copia replica pruducto  chino,1.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/711RVnZ8WFL.jpg,https://images-na.ssl-images-amazon.com/images/I/71T6wFICiGL.jpg,https://images-na.ssl-images-amazon.com/images/I/71va51X8P3L.jpg",oily,"oily_B00AE46MLS_pid644_0,oily_B00AE46MLS_pid644_1,oily_B00AE46MLS_pid644_2",https://www.amazon.com/Dramatically-Different-Moisturizing-Gel-Combination/dp/B00AE46MLS/ref=sr_1_1?dchild=1&keywords=B00AE46MLS&qid=1592515643&sr=8-2,https://images-na.ssl-images-amazon.com/images/I/81ridhxQBOL._SL1500_.jpg
645,645,B01N9SPQHQ,"La Roche-Posay Toleriane Double Repair Face Moisturizer, Oil-Free Face Cream with Niacinamide","Thankfully, I squeeze the lotion out onto my hand first because I keep finding these glass like particles throughout my lotion. Pictures attached.",1.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/71CX0EqAarL.jpg,https://images-na.ssl-images-amazon.com/images/I/71LXBy6fxRL.jpg",oily,"oily_B01N9SPQHQ_pid645_0,oily_B01N9SPQHQ_pid645_1",https://www.amazon.com/Roche-Posay-Toleriane-Double-Repair-Moisturizer/dp/B01N9SPQHQ/ref=sr_1_1?dchild=1&keywords=B01N9SPQHQ&qid=1592515683&sr=8-1,https://images-na.ssl-images-amazon.com/images/I/61KrAOXvVDL._SL1200_.jpg
646,646,B01N9SPQHQ,"La Roche-Posay Toleriane Double Repair Face Moisturizer, Oil-Free Face Cream with Niacinamide","I used to use Physiogel lotion and cream both typesAnd recently was looking for a replacement just bc I wanted to try something new.Then found this! I heard a lot of good things about this brand already so it was an easy decision.I have acne-prone, sensitive, oily (but extremly dry on some areas on my face) skin, so it is hard to find products that are just right for me.This cream was delivered in a decent condition, the box was clean and with no damage, but one thing not really satisfying is the tube was not sealed.It has very creamy texture, not watery at all, as you can see in the pictures I’ve attached.And the size of the product is actually bigger than I thought it would be-attached a picture of it next to Aveeno hand cream to compare the size.When I tried it on my face, there was no irritation at all, no burning or stinging feelings.It is not greasy at all, but still moisturizing enough that I can feel it right after one application.I am very satisfied with this purchase, and willing to buy another one after this.I’m so happy that I ordered it to use for the cold and dry weather we are having.I highly recommend this facial moisturizer for anybody who is looking for one that is not too overwhelming but still moisturizing enough :)",5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/71Hr05eNPrL.jpg,https://images-na.ssl-images-amazon.com/images/I/71RA6ObLM-L.jpg,https://images-na.ssl-images-amazon.com/images/I/813jrD80KXL.jpg",oily,"oily_B01N9SPQHQ_pid646_0,oily_B01N9SPQHQ_pid646_1,oily_B01N9SPQHQ_pid646_2",https://www.amazon.com/Roche-Posay-Toleriane-Double-Repair-Moisturizer/dp/B01N9SPQHQ/ref=sr_1_1?dchild=1&keywords=B01N9SPQHQ&qid=1592515683&sr=8-1,https://images-na.ssl-images-amazon.com/images/I/61KrAOXvVDL._SL1200_.jpg
647,647,B01N9SPQHQ,"La Roche-Posay Toleriane Double Repair Face Moisturizer, Oil-Free Face Cream with Niacinamide","I bought this because I have Rosacea subtype 2 (papular/pustule - so basically tiny, painful pimple-like bumps that DO NOT respond to any type of acne treatment). I still can't figure out if I have triggers & nothing seems to help when I have flares.  During these flares, my moisture barrier is non-existent and my skin becomes so dry that it peels & scales.  I bought this on a whim & cannot believe the difference in just a few days.  My cheeks are still a little rosy, but I have ZERO pustules & the broken capillaries seem to be gone as well.  It even got rid of the blackheads on my nose that I can NEVER get rid of.  If this continues to help then I'm a customer for life. The 1st pic is from a week ago & the 2nd is right now.",5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/71+NkdcxySL.jpg,https://images-na.ssl-images-amazon.com/images/I/71JJj23FetL.jpg",oily,"oily_B01N9SPQHQ_pid647_0,oily_B01N9SPQHQ_pid647_1",https://www.amazon.com/Roche-Posay-Toleriane-Double-Repair-Moisturizer/dp/B01N9SPQHQ/ref=sr_1_1?dchild=1&keywords=B01N9SPQHQ&qid=1592515683&sr=8-1,https://images-na.ssl-images-amazon.com/images/I/61KrAOXvVDL._SL1200_.jpg
648,648,B01N9SPQHQ,"La Roche-Posay Toleriane Double Repair Face Moisturizer, Oil-Free Face Cream with Niacinamide","There I was.It was a Tuesday, mid October, 2018. I’m pacing Walgreens skin care aisle, reading labels up & down. Sweaty & hormonal, pregnant & confused.There she was; the esthetician angel hired by Walgreens. She approaches me.“How can I help you?” I look at her, she looks at me. She must be in her 60s? But her skin looks flawless. (Seriously do pores just disappear at her age?) She doesn’t even have wrinkles, except for some beautifully placed smile lines.“Sure,” I mumble; clearly disheartened. “My face is freaking out. I’ve spent $100+ these last few months trying to fix it. I’ve never had an issue-before this pregnancy- & I don’t know what’s wrong with my skin!” I continue to vent hormonally, “Breaking out, greasy one moment & dry & flaky the next-“She nods her head up & down as I speak, eyes shimmering in understanding behind her rimless glasses. She’s been here before.“Have you tried La Roche moisturizer? It’s probiotic thermal water works miracles.”I haven’t of course.My fairy godmother (for who else could this angel be?) hands me the unsuspecting bottle. $20 dollars? I scoff inwardly at the high price tag, not fully understanding yet what a gift this is.SPF or no spf? (It doesn’t matter I later find out, they both were made by the beautiful witches of the west & represent it.)It worked that very night. My face literally healed in 24 hours. (Read the back of the bottle. It does what it says)18 months later, I’m on my 5th bottle. My face is supple, even, and I barely wear makeup. (cc cream by it, & that’s it.)It’s magical. Whats in this bottle? Sorcery perhaps?“ANY SUFFICIENTLY ADVANCED TECHNOLOGY IS INDISTINGUISHABLE FROM MAGIC”My only wish is it came in a bigger bottle.*ive added a photo with myself wearing it cc cream, but you can see my face looks lovely. Thank you fairy god mother of science. THANK YOU",5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71XdwrQOj-L.jpg,oily,oily_B01N9SPQHQ_pid648_0,https://www.amazon.com/Roche-Posay-Toleriane-Double-Repair-Moisturizer/dp/B01N9SPQHQ/ref=sr_1_1?dchild=1&keywords=B01N9SPQHQ&qid=1592515683&sr=8-1,https://images-na.ssl-images-amazon.com/images/I/61KrAOXvVDL._SL1200_.jpg
649,649,B01N9SPQHQ,"La Roche-Posay Toleriane Double Repair Face Moisturizer, Oil-Free Face Cream with Niacinamide",I broke out immediately after using this product. I had white heads and red bumps all across my face.It claims to be for ”sensitive” skin but I guess that's not true. This product is no better than something from a drug store. Disgusting.,1.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71huOdeIGJL.jpg,oily,oily_B01N9SPQHQ_pid649_0,https://www.amazon.com/Roche-Posay-Toleriane-Double-Repair-Moisturizer/dp/B01N9SPQHQ/ref=sr_1_1?dchild=1&keywords=B01N9SPQHQ&qid=1592515683&sr=8-1,https://images-na.ssl-images-amazon.com/images/I/61KrAOXvVDL._SL1200_.jpg
650,650,B01N9SPQHQ,"La Roche-Posay Toleriane Double Repair Face Moisturizer, Oil-Free Face Cream with Niacinamide",I wanted a moisturizer to use after the La Roche Posay cleanser because I really love that cleanser.This item is lighter than regular facial cream and a little thicker than a lotion and I think the texture and the light  scent are perfect for me.My face is easy  to get irritated If I start using a new facial product and recently I am using the Claims double serum so I need something to calm my skin down.And I think this moisturizer is a good choice.Mine came in a good condition .without the seal which I have seen them at Kohl's the same way.Just hope there will be less and less people that just order things then use them for a while then return .that might be how it happened that there were customers received almost empty bottles.I have experienced that .Received boots that have been worn with dirty soles...,4.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/61HB83KgcwL.jpg,https://images-na.ssl-images-amazon.com/images/I/71Zh5mvIzmL.jpg",oily,"oily_B01N9SPQHQ_pid650_0,oily_B01N9SPQHQ_pid650_1",https://www.amazon.com/Roche-Posay-Toleriane-Double-Repair-Moisturizer/dp/B01N9SPQHQ/ref=sr_1_1?dchild=1&keywords=B01N9SPQHQ&qid=1592515683&sr=8-1,https://images-na.ssl-images-amazon.com/images/I/61KrAOXvVDL._SL1200_.jpg
651,651,B01N9SPQHQ,"La Roche-Posay Toleriane Double Repair Face Moisturizer, Oil-Free Face Cream with Niacinamide","Since I moved to another type of climate, my face is pink and dry. Typically my face would be nice and oily, so I would never need moisturizer, but I guess that all changes, too, since I have been getting older. The problem is, and just like my 66-year-old mother, she gets oily skin. And there have been times where I have accumulated a couple pimples here and there, every so often from using this moisturizer.I mean, my skin looks a lot more radiant, but just watch out, because if you don’t have extremely dry skin, then it could pose problems on the pimple level.Edit:June 2019 I have been using this now for the past couple months, and I can say, I love the fact that it protects me from the sun, it also gives me a glow, during times when my skin is completely dry from using soaps to clean my face. However, I still have to avoid answering areas, as it has been giving me pimples. So I can definitely say if you are pimples or acne prone, you may want to find something else.",4.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/61-oS-wTCQL.jpg,oily,oily_B01N9SPQHQ_pid651_0,https://www.amazon.com/Roche-Posay-Toleriane-Double-Repair-Moisturizer/dp/B01N9SPQHQ/ref=sr_1_1?dchild=1&keywords=B01N9SPQHQ&qid=1592515683&sr=8-1,https://images-na.ssl-images-amazon.com/images/I/61KrAOXvVDL._SL1200_.jpg
652,652,B01N9SPQHQ,"La Roche-Posay Toleriane Double Repair Face Moisturizer, Oil-Free Face Cream with Niacinamide","I am very happy that I found this product. I have been on the hunt for an oil free sunscreen that doubles as a moisturizer for a good portion of 5 years- and I am so happy that I landed on this one. It’s lightweight, no dominating smell, and truly moisturizes. It’s an exceptional product for the price. I have 30 year old, acne prone skin and this does not clog pores or cause breakouts- major plus. This bottle will definitely last the summer and probably longer.",5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71L-Ceq9akL.jpg,oily,oily_B01N9SPQHQ_pid652_0,https://www.amazon.com/Roche-Posay-Toleriane-Double-Repair-Moisturizer/dp/B01N9SPQHQ/ref=sr_1_1?dchild=1&keywords=B01N9SPQHQ&qid=1592515683&sr=8-1,https://images-na.ssl-images-amazon.com/images/I/61KrAOXvVDL._SL1200_.jpg
653,653,B01N9SPQHQ,"La Roche-Posay Toleriane Double Repair Face Moisturizer, Oil-Free Face Cream with Niacinamide","I only used it for 3 days and it repaired my skin. The redness and pimples caused by another moisturizer are gone! I've never seen a product so efficient! Highly recommended!The only thing I hope the brand does is to seal their products, so the customers will feel safer using them.",5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/517q8NzEf3L.jpg,https://images-na.ssl-images-amazon.com/images/I/51JbUn1ug8L.jpg",oily,"oily_B01N9SPQHQ_pid653_0,oily_B01N9SPQHQ_pid653_1",https://www.amazon.com/Roche-Posay-Toleriane-Double-Repair-Moisturizer/dp/B01N9SPQHQ/ref=sr_1_1?dchild=1&keywords=B01N9SPQHQ&qid=1592515683&sr=8-1,https://images-na.ssl-images-amazon.com/images/I/61KrAOXvVDL._SL1200_.jpg
654,654,B01N9SPQHQ,"La Roche-Posay Toleriane Double Repair Face Moisturizer, Oil-Free Face Cream with Niacinamide",Just received this item. It was either sold before and used or they are ripping people off by not filling the tube. There was barely any lotion in the tube. Very disappointed. Probably can’t tell from picture but  there is no way there is 2.5 ounces of lotion in this tube,1.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/717PivqAd-L.jpg,oily,oily_B01N9SPQHQ_pid654_0,https://www.amazon.com/Roche-Posay-Toleriane-Double-Repair-Moisturizer/dp/B01N9SPQHQ/ref=sr_1_1?dchild=1&keywords=B01N9SPQHQ&qid=1592515683&sr=8-1,https://images-na.ssl-images-amazon.com/images/I/61KrAOXvVDL._SL1200_.jpg
655,655,B01N9SPQHQ,"La Roche-Posay Toleriane Double Repair Face Moisturizer, Oil-Free Face Cream with Niacinamide","I decided to try this sunscreen after reading good reviews. I normally use Boots No 7 day cream with SPF 30, but it is pricey and can make me look shiny so I wanted to try something else. When I received the Double Repair Face Moisturizer, the packaging was really beat up/janky looking (see photos) and I couldn't tell if someone had opened the tube already. I decided to give it a go anyway. The lotion itself was pleasant and absorbed nicely, but was not as moisturizing as Boots and just didn't impress me too much.",4.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/51ruLnUkgpL.jpg,https://images-na.ssl-images-amazon.com/images/I/61HL47pHKXL.jpg,https://images-na.ssl-images-amazon.com/images/I/61uomCAMShL.jpg",oily,"oily_B01N9SPQHQ_pid655_0,oily_B01N9SPQHQ_pid655_1,oily_B01N9SPQHQ_pid655_2",https://www.amazon.com/Roche-Posay-Toleriane-Double-Repair-Moisturizer/dp/B01N9SPQHQ/ref=sr_1_1?dchild=1&keywords=B01N9SPQHQ&qid=1592515683&sr=8-1,https://images-na.ssl-images-amazon.com/images/I/61KrAOXvVDL._SL1200_.jpg
656,656,B01N9SPQHQ,"La Roche-Posay Toleriane Double Repair Face Moisturizer, Oil-Free Face Cream with Niacinamide",I’m on day two. My face burns slightly & I got a little rash on my face with pimples. Am sure it was the oxybenzone (I looked up the ingredient). I will return it and try the one that says oxybenzone free... simply because I really liked the moisturizing aspect of it.,3.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71mGHqW+yML.jpg,oily,oily_B01N9SPQHQ_pid656_0,https://www.amazon.com/Roche-Posay-Toleriane-Double-Repair-Moisturizer/dp/B01N9SPQHQ/ref=sr_1_1?dchild=1&keywords=B01N9SPQHQ&qid=1592515683&sr=8-1,https://images-na.ssl-images-amazon.com/images/I/61KrAOXvVDL._SL1200_.jpg
657,657,B01N9SPQHQ,"La Roche-Posay Toleriane Double Repair Face Moisturizer, Oil-Free Face Cream with Niacinamide","I REALLY wanted to love this product but I kept finding with glass or plastic slivers in it, I even thought maybe I had something on my hands prior to applying but it happened several times when trying it again (picture For reference )",1.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/61QDTEJOacL.jpg,oily,oily_B01N9SPQHQ_pid657_0,https://www.amazon.com/Roche-Posay-Toleriane-Double-Repair-Moisturizer/dp/B01N9SPQHQ/ref=sr_1_1?dchild=1&keywords=B01N9SPQHQ&qid=1592515683&sr=8-1,https://images-na.ssl-images-amazon.com/images/I/61KrAOXvVDL._SL1200_.jpg
658,658,B01N9SPQHQ,"La Roche-Posay Toleriane Double Repair Face Moisturizer, Oil-Free Face Cream with Niacinamide","Please do not buy this product. This product contains glass shards in it. Other people have mentioned it as well, and I found it in my Order as well. I didn’t read the reviews until I was curious if others had the glass issue as well. Save your money don’t buy it. Other people on Reddit said the same thing. The product should not be sold.",1.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/21wISdVz5HL.jpg,oily,oily_B01N9SPQHQ_pid658_0,https://www.amazon.com/Roche-Posay-Toleriane-Double-Repair-Moisturizer/dp/B01N9SPQHQ/ref=sr_1_1?dchild=1&keywords=B01N9SPQHQ&qid=1592515683&sr=8-1,https://images-na.ssl-images-amazon.com/images/I/61KrAOXvVDL._SL1200_.jpg
