,pid,ASIN,product_name,review,rating,img_link
235,235,B07VV5R3FB,"BOROPLUS Doodh Kesar Body Lotion, 400 Ml, 400 ml","I got it for 165₹ in lightening deal,nice body lotion Moisturises the skin very nicely scent also good.Packaging was very good safe and nice Delivered in time by amazon thank you very much.",5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/610Yrgb-lBL.jpg
236,236,B07VV5R3FB,"BOROPLUS Doodh Kesar Body Lotion, 400 Ml, 400 ml",Very nice body lotion for cold winter use and smell good,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71uElJQmKGL.jpg
237,237,B07VV5R3FB,"BOROPLUS Doodh Kesar Body Lotion, 400 Ml, 400 ml",Broken cap with some amount of lotion comes out really very bad i found broken 4 times product,1.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/71LNDBsKc-L.jpg,https://images-na.ssl-images-amazon.com/images/I/71vXIJmOpGL.jpg"
238,238,B07VV5R3FB,"BOROPLUS Doodh Kesar Body Lotion, 400 Ml, 400 ml",Good product  but damage capNeed improve cap,4.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71V43kEMt8L.jpg
239,239,B07VV5R3FB,"BOROPLUS Doodh Kesar Body Lotion, 400 Ml, 400 ml",Mast body lotion for winters,4.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/613xXXxC1rL.jpg,https://images-na.ssl-images-amazon.com/images/I/61U-pbwF9FL.jpg,https://images-na.ssl-images-amazon.com/images/I/711X3Y5zIlL.jpg,https://images-na.ssl-images-amazon.com/images/I/71H77crIHxL.jpg"
240,240,B0722Y6TD7,"Plum E-Luminence Deep Moisturizing Crème(50ml) | For Normal, Dry and Sensitive Skin | Vegan Skin Care",Product has repakaged. Going to replace. There is no replacement option.Inside moisturizer quantity is not as per written. Plastic case broken receivedBrajesh,2.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/814F+3EO6RL.jpg
241,241,B0722Y6TD7,"Plum E-Luminence Deep Moisturizing Crème(50ml) | For Normal, Dry and Sensitive Skin | Vegan Skin Care",If you have sensitive skin please don't go for this... I'm suffering from rashes..,3.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/61SQi8ROmbL.jpg
242,242,B0722Y6TD7,"Plum E-Luminence Deep Moisturizing Crème(50ml) | For Normal, Dry and Sensitive Skin | Vegan Skin Care",Neat packaging. Awesome fragrance.. after apply I feel like sweating... too much cost for less quantity...,3.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/6100NMRa4uL.jpg,https://images-na.ssl-images-amazon.com/images/I/61BS4igN4cL.jpg,https://images-na.ssl-images-amazon.com/images/I/61OhxqngDTL.jpg"
243,243,B0722Y6TD7,"Plum E-Luminence Deep Moisturizing Crème(50ml) | For Normal, Dry and Sensitive Skin | Vegan Skin Care",Love it.,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/61Y+IZ6AAJL.jpg
244,244,B0722Y6TD7,"Plum E-Luminence Deep Moisturizing Crème(50ml) | For Normal, Dry and Sensitive Skin | Vegan Skin Care","It gives bouncy , hydrated skin",5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71yU7BSm8CL.jpg
245,245,B07V5SKCB5,"Biotique Bio Saffron Dew Youthful Nourishing Day Cream For All Skin Types, 50G & Bio Quince Seed Nourishing Face Massage Cream For Normal To Dry Skin, 50G Combo",I am satisfied with amazon facility..I am using this cream since 2 days. The finish and softness is visible on my face. And one thing more that this product is chemically free so I am using this without any hesitation.,3.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/71+Kg9AaOsL.jpg,https://images-na.ssl-images-amazon.com/images/I/71DFVw3b10L.jpg"
246,246,B07V5SKCB5,"Biotique Bio Saffron Dew Youthful Nourishing Day Cream For All Skin Types, 50G & Bio Quince Seed Nourishing Face Massage Cream For Normal To Dry Skin, 50G Combo",I have not order for this product what I received,2.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/61YZIunK+BL.jpg
247,247,B07V5SKCB5,"Biotique Bio Saffron Dew Youthful Nourishing Day Cream For All Skin Types, 50G & Bio Quince Seed Nourishing Face Massage Cream For Normal To Dry Skin, 50G Combo",Nice smell but didn't work for me,3.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71mgL-2P9SL.jpg
248,248,B07V5SKCB5,"Biotique Bio Saffron Dew Youthful Nourishing Day Cream For All Skin Types, 50G & Bio Quince Seed Nourishing Face Massage Cream For Normal To Dry Skin, 50G Combo",Very oily which is not the real texture of this product which I have bought offline earlier. This product doesn't seems real. It's just a copy. Also the scent is very mustardy.,1.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/61Mn3u3D8HL.jpg
249,249,B07V5SKCB5,"Biotique Bio Saffron Dew Youthful Nourishing Day Cream For All Skin Types, 50G & Bio Quince Seed Nourishing Face Massage Cream For Normal To Dry Skin, 50G Combo",I have been using it for like 2 months and it's best if you have dry skin like me. best if you use it in winter because it little bit oily.I'll recommend it to everyone. go for it,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71Wdj0ygqPL.jpg
250,250,B07V5SKCB5,"Biotique Bio Saffron Dew Youthful Nourishing Day Cream For All Skin Types, 50G & Bio Quince Seed Nourishing Face Massage Cream For Normal To Dry Skin, 50G Combo",Little oliy best for winter.,4.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71CmaCN6J3L.jpg
251,251,B07V7ZG2K3,"NIVEA Body Lotion, Whitening Even Tone UV Protect, 200ml & Aloe Hydration Body Lotion, 200ml, with deep moisture serum and aloe vera for normal skin Combo",Really nice offer.. good for summer,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71C1ncK4gDL.jpg
252,252,B07LFFCVQC,Mamaearth Healing Natural Body Lotion with Argan Oil & Macadamia Nut for Women & Men with Dry Skin for All Seasons,As d name suggest it is really a good moisturizer...WID ingredients such as argan oil it  keeps my skin hydrated for long... And I specially love d fragnance ...wow... Amazing which keeps me fresh d whole day...,5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/71Ocfu6U2ML.jpg,https://images-na.ssl-images-amazon.com/images/I/71S78SQE1iL.jpg"
253,253,B07LFFCVQC,Mamaearth Healing Natural Body Lotion with Argan Oil & Macadamia Nut for Women & Men with Dry Skin for All Seasons,"Been using mamaearth products since a while now, Really love the hair mask. Talking about this product prompt delivery was made no leakage was present at all. The quantity and quality of the product is really the best. Helps moisturizing deeply within the skin. The properties of argan and mcdamia really brings about essence of feeling better. The scent is really beautiful. Good product for daily use will most definitely recommend mamaearth.",5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/6146agw2a3L.jpg
254,254,B07LFFCVQC,Mamaearth Healing Natural Body Lotion with Argan Oil & Macadamia Nut for Women & Men with Dry Skin for All Seasons,"I am huge fan of mamaearth optimal s..I was using almost products like lip balms,mosquito repellent,for my daughter.,n this time ordered for me...it has very pure ingredients like beeswax,Argan oil,n many natural extracts. Excellent on dry skin! Thanks mamaearth.",4.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71GfnXSMmPL.jpg
255,255,B07LFFCVQC,Mamaearth Healing Natural Body Lotion with Argan Oil & Macadamia Nut for Women & Men with Dry Skin for All Seasons,"I love Mama Earth products as they are dermatologically tested and free from harmful chemicals like mineral oil, paraben, sillicones and synthetic fragrances. It is non greasy and keeps my skin hydrated and soft.It's Non greasy formula gives my skin long lasting smoothness. This on is for dry skin",5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/51i+DVvP1aL.jpg
256,256,B07LFFCVQC,Mamaearth Healing Natural Body Lotion with Argan Oil & Macadamia Nut for Women & Men with Dry Skin for All Seasons,Good product as per description. For skin moisturizing it's very helpfulLike the productHappy with purchase....,5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/71J658vTB3L.jpg,https://images-na.ssl-images-amazon.com/images/I/71VoBQhqK+L.jpg"
257,257,B07LFFCVQC,Mamaearth Healing Natural Body Lotion with Argan Oil & Macadamia Nut for Women & Men with Dry Skin for All Seasons,Mamaearth Healing Body Lotion is light and non greasy. It makes the skin soft and supple and instantly relieves the dryness and itchiness.Awesome product.The pump dispensing bottle is convenient to use.,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/712dZPXd7cL.jpg
258,258,B07LFFCVQC,Mamaearth Healing Natural Body Lotion with Argan Oil & Macadamia Nut for Women & Men with Dry Skin for All Seasons,Very good product for winter.. It keeps my skin hydrated for long time,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/710m6AgYtEL.jpg
259,259,B07LFFCVQC,Mamaearth Healing Natural Body Lotion with Argan Oil & Macadamia Nut for Women & Men with Dry Skin for All Seasons,Dz lotion is superb. Non greasy deeply nourished my skin. Higly recommended lotion .,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/61ELH9zG11L.jpg
260,260,B07LFFCVQC,Mamaearth Healing Natural Body Lotion with Argan Oil & Macadamia Nut for Women & Men with Dry Skin for All Seasons,All u r reading in details of the product is absolutely rightElse:nice packaging &nice productTrusty,5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/71lm3m3ROqL.jpg,https://images-na.ssl-images-amazon.com/images/I/81+9iXmq61L.jpg,https://images-na.ssl-images-amazon.com/images/I/81kpgkBx+vL.jpg"
261,261,B003JT8PKQ,"Lubriderm Daily Moisturizing Lotion, Normal to Dry Skin, 24 Oz",Viscosity is less. It feels like water. Not effective.,2.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71UYynmznaL.jpg
262,262,B07L55HL8W,"Parachute Advansed Body Lotion, Cocolipid and Water Lily, 400 ml","It didn't work on my skin, leave white residue on the skin,  parachute original lotion is far better than thisI am not going to buy this one again.",3.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/61qRbUlG2rL.jpg,https://images-na.ssl-images-amazon.com/images/I/71TpGOLXMnL.jpg,https://images-na.ssl-images-amazon.com/images/I/71sVVrWNmUL.jpg"
263,263,B07L55HL8W,"Parachute Advansed Body Lotion, Cocolipid and Water Lily, 400 ml",Loved the fragrance. The lotion is very smooth. The consistency is also good.,5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/61LMGrGlR8L.jpg,https://images-na.ssl-images-amazon.com/images/I/61q-6mBp+iL.jpg"
264,264,B07L55HL8W,"Parachute Advansed Body Lotion, Cocolipid and Water Lily, 400 ml","Good moisturizer with pleasant smell. Value for money, I bought it for Rs.150. pump is the only problem.If u handle with care then its ok.",5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71pxLwh3MzL.jpg
265,265,B07L55HL8W,"Parachute Advansed Body Lotion, Cocolipid and Water Lily, 400 ml",It's good but not for summer.It's amazing for winter use. Chocolate flavour is better option then cocolipid.,5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/71n+oEajYxL.jpg,https://images-na.ssl-images-amazon.com/images/I/71pgOfLYSpL.jpg,https://images-na.ssl-images-amazon.com/images/I/71zOBrPeyrL.jpg"
266,266,B07L55HL8W,"Parachute Advansed Body Lotion, Cocolipid and Water Lily, 400 ml",This delivery is given me a disappointment,3.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/717POz5bhBL.jpg,https://images-na.ssl-images-amazon.com/images/I/71fEfrSATVL.jpg"
267,267,B07L55HL8W,"Parachute Advansed Body Lotion, Cocolipid and Water Lily, 400 ml",Good smell and good for skin after bath,3.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/719KuItYeeL.jpg,https://images-na.ssl-images-amazon.com/images/I/71iq3SYSF+L.jpg,https://images-na.ssl-images-amazon.com/images/I/81nA3EMHHBL.jpg"
268,268,B07L55HL8W,"Parachute Advansed Body Lotion, Cocolipid and Water Lily, 400 ml","I get it for 135/- , little bit oily, but value for money deal, reached before the estimate date, thanks Amazon for the valuable deal.",5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/613b6MCG2KL.jpg,https://images-na.ssl-images-amazon.com/images/I/61lRwGctVdL.jpg"
269,269,B00GSSJMUC,"Lakme Peach Milk SPF 24 PA Sunscreen Moisturiser, 120 ml",Nice product,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71Qm0deL5ZL.jpg
270,270,B00GSSJMUC,"Lakme Peach Milk SPF 24 PA Sunscreen Moisturiser, 120 ml",Totally love with this product... Skin feels so cool and very lite moistured,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/61fdbuTDgcL.jpg
271,271,B00GSSJMUC,"Lakme Peach Milk SPF 24 PA Sunscreen Moisturiser, 120 ml",I like this product,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/51XS0KPkpLL.jpg
272,272,B00GSSJMUC,"Lakme Peach Milk SPF 24 PA Sunscreen Moisturiser, 120 ml",good product,3.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/61Pd1gzGbHL.jpg
273,273,B00GSSJMUC,"Lakme Peach Milk SPF 24 PA Sunscreen Moisturiser, 120 ml",Absorb by skin nicely.no oily look on applying skin.its last long 5 hrs.its scent is also nice.,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71c0Nkx-xuL.jpg
274,274,B00FRDAAUA,"NIVEA Soft, Light Moisturising Cream, 200ml",In comparison with Nivea original I feel Nivea soft is much better in terms of moisturising and presentation of the product. In comes in nice white flatend plastic jar. Which you can also reside later as home made cream container. It contains vitamin E which is very important for skin moisturising. Due vitamin E it gives nice shine on your face and it's definitely less oily than normal moisturizer. Having said that you can't use it on morning although it's really good as a night cream. You can feel the difference in your skin in the morning for a long run. I would recommend you to go for if you are into night cream and not only for the girks even guys also keep it handy for a nice rejuvenated skin.,5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/714c+cWjyaL.jpg,https://images-na.ssl-images-amazon.com/images/I/71jxd+uxb1L.jpg"
275,275,B00FRDAAUA,"NIVEA Soft, Light Moisturising Cream, 200ml",Open item received. Seems the Quality of cream is also different then what I use regularly and was purchased from grocery shop... IMPORTANT - Can't return the item as it is not returnable...,1.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/61YtQkHWYFL.jpg,https://images-na.ssl-images-amazon.com/images/I/61pW7Uz7yOL.jpg"
276,276,B00FRDAAUA,"NIVEA Soft, Light Moisturising Cream, 200ml","I’ve been using this moisturiser for years now!- Great moisturiser for all skin types.- Doesn’t makes face skin oily after 2-3hours and great on body when applied on wet skin just after shower.- Stays on for at least 24 hours when applied on body & on face for good amount of time like on body.- Smells good and fades aways in a bit- It’s affordable and do get at good discounts at amazon. But once you receive them do check if it’s not tampered/seal opened. It has happened with me 🤷‍♀️- One 300ml goes for 2-3months, depends upon the usage.- It also comes in a tube, easy to carry.",5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/61a6HG7GLVL.jpg,https://images-na.ssl-images-amazon.com/images/I/711xlDP0IzL.jpg,https://images-na.ssl-images-amazon.com/images/I/71Rd88Z3XPL.jpg,https://images-na.ssl-images-amazon.com/images/I/71qUa6Z9imL.jpg"
